frame_id,timestamp,object_id,speed_kmph,x1,y1,x2,y2
915,30.5,2,26.0,183,154,200,170
916,30.53,2,26.0,183,154,201,170
917,30.57,2,26.0,184,154,202,171
918,30.6,2,26.0,184,154,202,171
919,30.63,2,26.0,184,154,203,172
920,30.67,2,26.0,185,154,204,172
921,30.7,2,26.0,185,155,204,172
922,30.73,2,26.0,185,154,205,173
923,30.77,2,26.0,186,153,207,173
924,30.8,2,26.0,186,153,208,174
925,30.83,2,26.0,186,153,209,175
926,30.87,2,26.0,188,156,208,175
927,30.9,2,26.0,188,156,209,176
928,30.93,2,26.0,188,155,211,176
929,30.97,2,26.0,188,155,212,177
930,31.0,2,26.0,190,156,213,178
931,31.03,2,26.0,192,160,212,179
932,31.07,2,26.0,195,163,213,180
933,31.1,2,26.0,196,164,214,181
934,31.13,2,26.0,197,165,215,181
935,31.17,2,26.0,197,165,216,181
936,31.2,2,26.0,196,163,218,182
937,31.23,2,26.0,196,163,219,183
938,31.27,2,26.0,196,162,222,184
939,31.3,2,26.0,196,162,223,184
940,31.33,2,26.0,197,162,224,185
941,31.37,2,26.0,198,163,226,185
942,31.4,2,26.0,200,164,227,187
943,31.43,2,26.0,201,165,229,188
944,31.47,2,26.0,202,166,230,189
945,31.5,2,26.0,203,166,232,189
946,31.53,2,26.0,204,166,234,190
947,31.57,2,26.0,206,168,236,192
948,31.6,2,26.0,208,170,238,193
949,31.63,2,26.0,209,170,240,194
950,31.67,2,26.0,209,170,243,196
951,31.7,2,26.0,210,170,245,197
952,31.73,2,26.0,211,171,246,198
953,31.77,2,26.0,212,172,249,199
954,31.8,2,26.0,214,172,252,201
955,31.83,2,26.0,216,173,255,202
956,31.87,2,26.0,217,173,258,204
957,31.9,2,26.0,219,174,261,205
958,31.93,2,26.0,220,175,264,208
959,31.97,2,26.0,222,175,267,209
960,32.0,2,26.0,224,176,270,211
961,32.03,2,26.0,226,177,273,213
962,32.07,2,26.0,228,177,277,214
963,32.1,2,26.0,229,177,281,216
964,32.13,2,26.0,232,177,285,218
965,32.17,2,26.0,234,180,288,221
966,32.2,2,26.0,237,182,291,222
967,32.23,2,26.0,239,183,296,225
968,32.27,2,26.0,243,184,300,227
969,32.3,2,26.0,246,186,304,229
970,32.33,2,26.0,249,188,309,233
971,32.37,2,26.0,252,190,314,235
972,32.4,2,26.0,255,191,320,238
973,32.43,2,26.0,258,192,327,241
974,32.47,2,26.0,262,193,332,244
975,32.5,2,26.0,264,194,340,248
976,32.53,2,26.0,268,195,347,251
977,32.57,2,26.0,272,197,354,255
978,32.6,2,26.0,277,199,361,258
979,32.63,2,26.0,281,201,368,262
980,32.67,2,26.0,287,204,376,266
981,32.7,2,26.0,292,206,386,271
982,32.73,2,26.0,296,208,395,276
983,32.77,2,26.0,300,209,406,281
984,32.8,2,26.0,306,211,416,286
985,32.83,2,26.0,312,213,427,291
986,32.87,2,26.0,319,216,438,296
987,32.9,2,26.0,327,219,451,302
988,32.93,2,26.0,334,222,464,309
989,32.97,2,26.0,342,224,478,315
990,33.0,2,26.0,352,228,493,321
991,33.03,2,26.0,362,231,508,327
992,33.07,2,26.0,372,235,523,333
993,33.1,2,26.0,382,238,537,338
994,33.13,2,26.0,394,242,550,342
995,33.17,2,26.0,403,246,571,353
996,33.2,2,26.0,417,248,585,354
997,33.23,2,26.0,439,253,596,349
998,33.27,3,0.0,453,257,617,355
999,33.3,2,26.0,465,260,628,357
1000,33.33,3,0.0,477,265,635,358
1001,33.37,2,26.0,489,268,640,358
1002,33.4,2,26.0,502,275,640,359
1003,33.43,2,26.0,518,281,640,356
1004,33.47,2,26.0,534,287,640,355
1005,33.5,2,26.0,545,292,640,358
1006,33.53,2,26.0,557,296,640,359
1009,33.63,3,0.0,218,218,241,266
1010,33.67,2,26.0,221,220,242,264
1011,33.7,3,0.0,223,222,247,270
1012,33.73,3,0.0,226,224,250,274
1013,33.77,3,0.0,229,226,253,278
1014,33.8,3,0.0,231,229,256,280
1015,33.83,3,0.0,234,231,259,284
1029,34.3,3,0.0,288,279,337,354
1030,34.33,3,0.0,295,285,341,356
1064,35.47,3,0.0,218,228,252,277
1065,35.5,3,0.0,222,231,252,275
1196,39.87,3,0.0,320,283,380,346
1200,40.0,3,0.0,365,299,431,359
1340,44.67,2,26.0,181,158,201,171
1341,44.7,2,26.0,181,157,202,172
1342,44.73,2,26.0,181,156,203,172
